id,va1_L,va1_H,va2_L,va2_H,gammaa3_L,gammaa3_H,gammaa4_L,gammaa4_H,gammaa5_L,gammaa5_H,gammaa6_L,gammaa6_H,p1_L,p1_H,p2_L,p2_H,luxR_L,luxR_H,lasR_L,lasR_H,alpha1_L,alpha1_H,alpha2_L,alpha2_H,k1_L,k1_H,k2_L,k2_H,n_L,n_H,theta_L,theta_H,beta_L,beta_H,stability_L,stability_H,vol,purity,stability,count
0.0,0.0011091230253369,16.999713394340876,0.0013789601775172,16.999997825614553,0.0151573305037129,139.99501878371998,0.0171132135221654,139.99820883916175,0.0135648345655258,119.99959661177364,0.0215664888852205,119.99985199020908,840053.0739855067,82998857.87844877,837465.675404027,82999462.27513772,0.0002500045309175,0.0009999997666346,0.0002500290909479,0.0009999899269954,0.1004051027108386,599.9984223427359,0.0711199675179106,599.9474758102017,1.0000865343645398,99.99528507969616,1.0014899942183255,99.99842970977345,1.0000304668396671,4.999982070528301,1.0009879619733786e-06,9.999571539755271e-05,1.0012790199996326e-06,9.999966064131713e-05,0.0,1.0,4.278458695310249e+22,0.19821397303449484,0.4794256697601121,5711.0
1.0,0.3846442377786374,13.547078124999995,2.9227031249999995,8.766109375,0.2150294820894959,63.44515625,41.57234375,135.7648283520031,46.8823125,114.3755625,59.585474617690494,80.6289375,2113906.25,17078544.665137812,50972527.7911656,76580468.75,0.00061328125,0.00080078125,0.00047265625,0.00094140625,0.5943569082205509,84.42656250000002,421.8928125,534.3815625,70.609375,98.453125,24.203125,50.02249401562013,2.0625,3.9375,2.420312500000001e-05,8.6078125e-05,3.331673833761997e-05,4.8953125e-05,1.0,1.0,0.0,0.0,1.0,20.0
2.0,0.6308610399060368,14.39625289491316,0.3027458960859979,15.106702514251811,5.086733020682253,137.81271875,15.324968749999996,139.54953114289657,69.20984845825056,119.65471306642095,1.8868125,51.0562729662689,35495468.75,82038789.65188931,7249531.25,82956694.31069437,0.0002536813349879,0.0006456708550088,0.000260373123597,0.0008887782576447,60.480121403541744,553.1296875,253.1596875,549.8504381044094,28.66021516761617,99.48037465054207,2.5989129666405058,66.79436979015051,1.002053267912055,4.1875,3.438566689322964e-06,3.258997938133009e-05,1.6798906756598942e-05,7.381480295265781e-05,0.0,1.0,2.5449541091339715e+19,0.46153846153846156,0.6410256410256411,39.0
3.0,16.66947696492808,16.999970011385926,0.0015492190668245,0.1513253122230585,0.036522224939695,138.73886024619554,1.6284368461824128,7.804707463988428,119.5924028771382,119.98990457719393,100.09239147083532,118.49676315456594,1014992.23077271,77429365.04439895,79904720.71429287,82992466.3908287,0.0009842233380954,0.0009995148472213,0.0002503918325793,0.0002654393919661,505.2585856743968,596.3232099273025,6.258493372987232,589.2280110927295,75.10006879699174,99.90520786433328,1.4886647513822782,65.53882638764291,1.0026306741449749,1.070879998425882,9.83938242851318e-05,9.995215789330948e-05,8.717090851124847e-05,9.997447297635084e-05,0.0,1.0,1934.4389440262983,1.0,0.18181818181818182,55.0
4.0,16.836722187431008,16.993514254845053,0.0012705872993987,0.1230491241157752,80.86586217032449,133.90298125609988,3.39604376151362,20.868626278270696,0.038539415743771,9.856371768708405,14.239164051451006,90.3024181865954,65246422.93536522,80385056.16136101,79190918.33818774,82770024.57202345,0.0002513110666705,0.0006186224289001,0.0002576089223892,0.000984756621781,0.6894284881996384,193.62209305557133,580.6480104531045,599.1227744533649,1.0044281562870856,2.9490101231338217,4.07493367835913,87.35898146016083,1.0000391078385336,1.081602522099346,9.802336928169548e-05,9.977871967896312e-05,9.87489768841064e-05,9.997378030118608e-05,0.0,1.0,19357.041434552375,1.0,0.024390243902439025,41.0
5.0,15.635879949998932,16.477781544714926,0.0358157945677404,1.32606106308039,0.6373583702417646,8.630423653300255,134.9834073811992,139.86762811591095,117.8236361084896,119.81002920395149,3.9942424882729375,35.08353692767795,79129349.27291171,82292180.79177399,63900897.79182773,80914942.17927465,0.0008702049458764,0.0009275117993289,0.0009745948292392,0.0009987939147062,142.7108291711853,537.0210809272095,28.29711488253801,401.9819819576527,1.4052843540907007,89.63591562027125,90.91612166851203,99.35795821273588,1.0022899371888228,4.852237618166406,4.759449398405205e-05,9.978097670654404e-05,8.087054818745126e-05,9.999668578600408e-05,0.0,1.0,82422822.96970776,0.8695652173913043,0.6521739130434783,23.0
6.0,15.932231635154151,16.945526669329247,0.0761175917085258,0.320472988635455,132.71868045554243,139.88127840723604,63.31360737257703,131.76120370512206,6.921948425121317,26.057868320851604,0.101912939845004,13.56462817832578,74261082.31347737,77101333.0513641,2029078.2790517,6729456.002972789,0.000952741371505,0.0009913363000296,0.0002609579736424,0.0003301892890745,427.7583380606019,586.0597295225979,325.7913479923926,388.6239129746421,91.1268441353282,92.15435167423765,94.21798201771912,99.92728346091543,1.1025663538766397,1.3551924199634608,8.264738369584437e-05,9.997995452754996e-05,2.9119605504408827e-05,3.5509721773791554e-05,0.0,1.0,1821.2866755010764,1.0,0.7777777777777778,18.0
7.0,0.0414631181799043,3.902234809402157,0.0252860144904379,0.9686173180742604,0.5658016605626014,3.562233484787128,1.7879305762777,139.72860587408144,0.0196557603337708,118.58338512880086,115.51418502554088,119.98954820197288,1380884.6815179726,27265547.52146783,1802915.718499168,13483373.29834143,0.0003695321453589,0.0007273020732142,0.0009593377418539,0.0009967595967276,81.77137857857268,562.0605591673404,0.2609609391534432,35.877919660874454,80.3136622558838,99.9913924490718,36.44531851412818,71.36701098408123,1.4592033085898604,4.973441274119449,1.3645554636713948e-05,2.477447231452801e-05,7.92712348509455e-05,9.993019510270867e-05,0.0,1.0,30709252192.90761,0.8548387096774194,0.7580645161290323,62.0
8.0,15.176063647575216,16.440880166828087,0.0021725710695857,1.8900421876096187,46.11399731456597,72.9546837284561,76.63228744700848,139.9994301471043,1.810166088419596,42.54376782124322,114.99887667658552,119.87368552393048,70378941.89031188,82025592.14050041,893802.1438216163,2684334.2019551527,0.0002503035204235,0.0002743357098221,0.0002507668050881,0.0002542123239403,93.728963532422,150.24083127643098,2.058701970829948,26.131443493984698,25.861091980108927,33.329801587506125,1.3552358689310076,19.508643876125976,1.0000209457465148,1.0145278090769116,1.0629030084859457e-06,1.3989437483660666e-05,1.0130236907425856e-06,7.500256723542715e-05,0.0,0.0,0.0,0.9722222222222222,0.0,36.0
9.0,9.0693730373881,10.997386566979449,16.173348077575255,16.986437955458936,137.20167976651825,139.95314217435134,115.7058997106274,139.21803187172466,5.16107210905143,119.56235976238784,89.3860411923061,119.53855118306058,80085374.13888952,82991710.31408349,2499497.2491734307,9494023.908091197,0.0002510445819732,0.0009902261124627,0.0002541787884851,0.0002711284265912,2.0223655322848995,31.18126088335229,0.9646318094210358,52.14175131371067,65.4297754268386,93.26853148326244,92.68226182920684,99.78936962455472,1.0019410488974454,1.0442009795551837,8.616827600846537e-05,9.511350194691454e-05,9.434686901779968e-05,9.996673936751753e-05,0.0,0.0,0.0,0.16666666666666666,0.0,24.0
10.0,14.564016332102668,16.47499412954243,15.770859788753013,16.8713069979915,121.2311199006598,136.07909375869008,128.5041585814282,138.76109875108574,1.9085643951078068,14.12360719620272,38.61521667628916,59.84407772262632,71745574.86477786,80947905.73095244,936600.3576846254,10793445.85835534,0.0002643484980218,0.0003685294124386,0.0005048112303196,0.0009969874897848,379.6019172535613,590.2268138181201,0.2536718421616657,58.872559052756046,24.36828310982961,77.60277444022238,71.43207547650175,99.06434873750028,1.0130242894880184,4.595009680073393,6.812905423105764e-05,9.862500385887069e-05,8.420814869025917e-05,9.675107100002449e-05,0.0,1.0,9611648513.202871,0.13333333333333333,0.4666666666666667,30.0
11.0,7.33715626928565,9.751043580420845,0.034168176646295,0.0735453183183677,117.21961130642522,122.55931881912092,109.65483012986104,110.21925379732885,0.3989168019460481,17.062537801038815,86.7457698176881,88.69587984580544,22370575.409612324,28960029.87898803,81205185.99175553,82929411.19150436,0.0009186492620942,0.0009678989343442,0.0003019262904034,0.0005944470218336,329.401063349617,384.3237750644445,226.09013938004017,409.2499840082162,79.51349669678238,98.28789449606816,90.2730002376998,95.55937613845666,1.01106012231654,1.0668268506587564,1.638953145591928e-05,2.866765768855041e-05,9.790115568216708e-05,9.97700427842372e-05,0.0,0.0,0.0,1.0,0.0,15.0
12.0,2.13685374502451,3.5331508610922038,0.002092982449445,0.0387089359460106,138.91681813697426,139.82647510462078,132.54938584265705,137.4885047976028,3.723114520221122,21.231239594576248,4.9595600909810855,35.296160944982574,48856418.13292933,55025598.63716579,61505937.01136216,82736320.70736505,0.0009832330742808,0.0009997804519231,0.0002524246743534,0.0003588617025891,6.126094027312182,140.38914422562078,1.4430053894350632,62.77987223005179,45.2407814584469,61.72204223499035,3.4847894632071363,73.06357610708687,1.0093694271742484,1.1501244796103425,1.062179520547346e-06,2.103135994663558e-06,5.576149885400904e-05,9.996827712463276e-05,0.0,1.0,1721.5511498078977,1.0,0.32558139534883723,43.0
